system_cod,location_c,location_n,BEDS,Managed_by,location_t,Location_1,Grades_tex,Grades_fin,open_date,Status_des,Primary_bu,primary_ad,X_COORDINA,Y_COORDINA,LONGITUDE,LATITUDE,Community_,Council-di,Census_tra,Borough_bl,NTA,NTA_Name,Geographic,Administra,Administ_1,communit_1,LOC_CODE
84M068,M068,KIPP Washington Heights Middle School,310600861013,Charter,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08,09,10,11,12",2012/07/01 00:00:00.000,Open,M090,21 JUMEL PLACE,"1002010","245005",-73.935815000000005,40.839139000000003,"112","10","24900","1021120058",MN36,Washington Heights South,"6","84",OFFICE OF CHARTER SCHOOLS,NULL,M068
04M072,M072,The Lexington Academy,310400010072,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1924/07/01 00:00:00.000,Open,M072,131 EAST 104 STREET,"998801","227626",-73.947450000000003,40.791443999999998,"111","8","16600","1016320011",MN33,East Harlem South,"4","4",COMMUNITY SCHOOL DISTRICT 04,"ESTRELLA, ALEXANDRA",M072
03M075,M075,P.S. 075 Emily Dickinson,310300010075,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1950/07/01 00:00:00.000,Open,M075,735 WEST END AVENUE,"991450","228958",-73.973996000000000,40.795108999999997,"107","6","18300","1012530065",MN12,Upper West Side,"3","3",COMMUNITY SCHOOL DISTRICT 03,"LOUGHLIN, CHRISTINE",M075
03M076,M076,P.S. 076 A. Philip Randolph,310300010076,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1965/07/01 00:00:00.000,Open,M076,220 WEST 121 STREET,"997690","233123",-73.951451000000006,40.806533999999999,"110","9","22000","1019260017",MN11,Central Harlem South,"3","3",COMMUNITY SCHOOL DISTRICT 03,"LOUGHLIN, CHRISTINE",M076
02M077,M077,P.S. 77 Lower Lab School,310200010077,DOE,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",1999/07/01 00:00:00.000,Open,M198,1700 3 AVENUE,"997980","225284",-73.950419999999994,40.785018000000001,"108","5","15801","1015240023",MN40,Upper East Side-Carnegie Hill,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M077
75M079,M079,P.S. M079 - Horan School,307500011079,DOE,Special Education,Secondary School,"03,06,07,08,09,10,11,12,SE","07,08,09,10,11,12,SE",1963/07/01 00:00:00.000,Open,M079,55 EAST 120 STREET,"1000305","231672",-73.942008999999999,40.802546999999997,"111","9","19800","1017470001",MN34,East Harlem North,"5","75",CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",M079
84M080,M080,Manhattan Charter School II,310100861031,Charter,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",2012/07/01 00:00:00.000,Open,M056,220 HENRY STREET,"988117","199174",-73.986051000000003,40.713361999999996,"103","1","201","1002690041",MN28,Lower East Side,"1","84",OFFICE OF CHARTER SCHOOLS,NULL,M080
04M083,M083,P.S. 083 Luis Munoz Rivera,310400010083,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1964/07/01 00:00:00.000,Open,M083,219 EAST 109 STREET,"1000322","228326",-73.941954999999993,40.793362999999999,"111","8","18000","1016590012",MN34,East Harlem North,"4","4",COMMUNITY SCHOOL DISTRICT 04,"ESTRELLA, ALEXANDRA",M083
03M084,M084,P.S. 084 Lillian Weber,310300010084,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1962/07/01 00:00:00.000,Open,M084,32 WEST  92 STREET,"992995","226907",-73.968418999999997,40.789479000000000,"107","6","17700","1012050006",MN12,Upper West Side,"3","3",COMMUNITY SCHOOL DISTRICT 03,"LOUGHLIN, CHRISTINE",M084
84M085,M085,Global Community Charter School,310500861012,Charter,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",2012/07/01 00:00:00.000,Open,M838,2350 5TH AVENUE,"1002255","236932",-73.934950999999998,40.816980000000001,"110","9","21400","1017390033",MN03,Central Harlem North-Polo Grounds,"5","84",OFFICE OF CHARTER SCHOOLS,NULL,M085
03M087,M087,P.S. 087 William Sherman,310300010087,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",1955/07/01 00:00:00.000,Open,M087,160 WEST  78 STREET,"990337","224076",-73.978020000000001,40.781709999999997,"107","6","16100","1011490007",MN12,Upper West Side,"3","3",COMMUNITY SCHOOL DISTRICT 03,"LOUGHLIN, CHRISTINE",M087
85M088,M088,JHS 088 Wadleigh,310300010088,DOE,General Academic,Junior High-Intermediate-Middle,NULL,NULL,1901/07/01 00:00:00.000,Closed,M088,215 WEST 114 STREET,"996920","231561",-73.954200000000000,40.802199999999999,"110","9","21800","1018300019",MN11,Central Harlem South,"3","3",COMMUNITY SCHOOL DISTRICT 03,Roser Salavert,M088
02M089,M089,P.S. 89,310200010089,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",1998/07/01 00:00:00.000,Open,M089,201 WARREN STREET,"980378","200503",-74.013966999999994,40.717010000000002,"101","1","31703","1000160221",MN25,Battery Park City-Lower Manhattan,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M089
06M090,M090,I S 090 Mirabel Sisters,310600010090,DOE,General Academic,Junior High-Intermediate-Middle,SE,"05,06,07,08",1994/07/01 00:00:00.000,Closed,M090,21 JUMEL PLACE,"1001915","245065",-73.936199999999999,40.839300000000001,"112","10","24900","1021120058",MN36,Washington Heights South,"6","6",COMMUNITY SCHOOL DISTRICT 06,Martha Madera,M090
05M092,M092,P.S. 092 Mary McLeod Bethune,310500010092,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1966/07/01 00:00:00.000,Open,M092,222 WEST 134 STREET,"999242","236178",-73.945837999999995,40.814917000000001,"110","9","22600","1019390011",MN03,Central Harlem North-Polo Grounds,"5","5",COMMUNITY SCHOOL DISTRICT 05,"RUX, DANIKA",M092
75M094,M094,P.S. M094,307500011094,DOE,Special Education,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","01,02,03,04,05,06,07,08,09,SE",1999/07/01 00:00:00.000,Open,M276,55 BATTERY PLACE,"979410","196632",-74.017455999999996,40.706384000000000,"101","1","31704","1000160040",MN25,Battery Park City-Lower Manhattan,"2","75",CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",M094
04M096,M096,P.S. 096 Joseph Lanzetta,310400010096,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1964/07/01 00:00:00.000,Open,M096,216 EAST 120 STREET,"1001643","230632",-73.937179000000000,40.799689999999998,"111","8","19400","1017840012",MN34,East Harlem North,"4","4",COMMUNITY SCHOOL DISTRICT 04,"ESTRELLA, ALEXANDRA",M096
06M098,M098,P.S. 098 Shorac Kappock,310600010098,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1924/07/01 00:00:00.000,Open,M098,512 WEST 212 STREET,"1006981","255430",-73.917814000000007,40.867741000000002,"112","10","30300","1022290012",MN01,Marble Hill-Inwood,"6","6",COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",M098
04M099,M099,JHS 099,310400010099,DOE,General Academic,Junior High-Intermediate-Middle,"07,08","07,08",1925/07/01 00:00:00.000,Closed,M099,410 EAST 100 STREET,"1000185","225509",-73.942499999999995,40.785600000000002,"111","8","16200","1016930001",MN33,East Harlem South,"4","4",COMMUNITY SCHOOL DISTRICT 04,Luz Cortazzo,M099
84M100,M100,Neighborhood Charter School of Harlem,310500861015,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",2012/07/01 00:00:00.000,Open,MBTS,691 St Nicholas Avenue,"999354","239369",-73.945426999999995,40.823675999999999,"109","7","227","1020500136",MN04,Hamilton Heights,"6","84",OFFICE OF CHARTER SCHOOLS,NULL,M100
04M101,M101,P.S. 101 Andrew Draper,310400010101,DOE,General Academic,Junior High-Intermediate-Middle,"08,SE","0K,01,02,03,04,05,06,07,08,SE",1910/07/01 00:00:00.000,Closed,M101,141 EAST 111 STREET,"999604","229322",-73.944546000000003,40.796098000000001,"111","8","17200","1016390003",MN33,East Harlem South,"4","4",COMMUNITY SCHOOL DISTRICT 04,"CORTAZZO, LUZ",M101
04M102,M102,P.S. 102 Jacques Cartier,310400010102,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1914/07/01 00:00:00.000,Open,M102,315 EAST 113 STREET,"1001301","228923",-73.938417999999999,40.795000000000002,"111","8","18000","1016840101",MN34,East Harlem North,"4","4",COMMUNITY SCHOOL DISTRICT 04,"ESTRELLA, ALEXANDRA",M102
06M103,M103,Dos Puentes Elementary School,310600010103,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2013/07/01 00:00:00.000,Open,M132,185 WADSWORTH AVENUE,"1002519","249167",-73.933964000000003,40.850560999999999,"112","10","27100","1021650026",MN35,Washington Heights North,"6","6",COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",M103
02M104,M104,J.H.S. 104 Simon Baruch,310200010104,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1956/07/01 00:00:00.000,Open,M104,330 EAST  21 STREET,"989506","207378",-73.981033999999994,40.735878999999997,"106","2","6400","1009260001",MN21,Gramercy,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M104
04M108,M108,P.S. 108 Assemblyman Angelo Del Toro Educational C,310400010108,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1952/07/01 00:00:00.000,Open,M108,1615 MADISON AVENUE,"998688","228933",-73.947855000000004,40.795031999999999,"111","8","17401","1016140021",MN33,East Harlem South,"4","4",COMMUNITY SCHOOL DISTRICT 04,"ESTRELLA, ALEXANDRA",M108
04M109,M109,PS 109 Century,310400010109,DOE,General Academic,Elementary,NULL,"0K,01,02,03,04,05,06",1999/07/01 00:00:00.000,Closed,M099,410 EAST 100 STREET,"1000185","225509",-73.942499999999995,40.785600000000002,"111","8","16200","1016930001",MN33,East Harlem South,"4","4",COMMUNITY SCHOOL DISTRICT 04,Luz Cortazzo,M109
01M110,M110,P.S. 110 Florence Nightingale,310100010110,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1902/07/01 00:00:00.000,Open,M110,285 DELANCY STREET,"989846","200153",-73.979799999999997,40.716200000000001,"103","1","1200","1003310140",MN28,Lower East Side,"1","1",COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",M110
02M111,M111,P.S. 111 Adolph S. Ochs,310200010111,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1958/07/01 00:00:00.000,Open,M111,440 WEST  53 STREET,"987082","218308",-73.989776000000006,40.765880000000003,"104","3","13300","1010620003",MN15,Clinton,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M111
04M112,M112,P.S. 112 Jose Celso Barbosa,310400010112,DOE,General Academic,Early Childhood,"PK,0K,01,02,SE","PK,0K,01,02",1968/07/01 00:00:00.000,Open,M112,535 EAST 119 STREET,"1003485","229613",-73.930527999999995,40.796889000000000,"111","8","19200","1018160001",MN34,East Harlem North,"4","4",COMMUNITY SCHOOL DISTRICT 04,"ESTRELLA, ALEXANDRA",M112
02M114,M114,East Side Middle School,310200010114,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1999/07/01 00:00:00.000,Open,M114,331 EAST 91ST STREET,"998823","223621",-73.947378999999998,40.780451999999997,"108","5","15400","1015540032",MN32,Yorkville,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M114
06M115,M115,P.S. 115 Alexander Humboldt,310600010115,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1914/07/01 00:00:00.000,Open,M115,586 WEST 177 STREET,"1002195","247547",-73.935140000000004,40.846116000000002,"112","10","26100","1021330040",MN36,Washington Heights South,"6","6",COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",M115
02M116,M116,P.S. 116 Mary Lindley Murray,310200010116,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1926/07/01 00:00:00.000,Open,M116,210 EAST  33 STREET,"990372","210523",-73.977906000000004,40.744511000000003,"106","2","7000","1009130007",MN20,Murray Hill-Kips Bay,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M116
04M117,M117,Tito Puente Education Complex,310400010117,DOE,General Academic,Junior High-Intermediate-Middle,"08,SE","06,07,08,09",1958/07/01 00:00:00.000,Closed,M117,240 EAST 109 STREET,"1000231","228032",-73.942284999999998,40.792555999999998,"111","8","17000","1016560100",MN33,East Harlem South,"4","4",COMMUNITY SCHOOL DISTRICT 04,"CORTAZZO, LUZ",M117
05M123,M123,P.S. 123 Mahalia Jackson,310500010123,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1959/07/01 00:00:00.000,Open,M123,301 WEST 140 STREET,"999597","238109",-73.944551000000004,40.820216000000002,"110","9","22102","1020420035",MN03,Central Harlem North-Polo Grounds,"5","5",COMMUNITY SCHOOL DISTRICT 05,"RUX, DANIKA",M123
02M124,M124,P.S. 124 Yung Wing,310200010124,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1976/07/01 00:00:00.000,Open,M124,40 DIVISION STREET,"985354","199806",-73.996016999999995,40.715097000000000,"103","1","1600","1002890001",MN27,Chinatown,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M124
05M125,M125,P.S. 125 Ralph Bunche,310500010125,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1925/07/01 00:00:00.000,Open,M125,425 WEST 123 STREET,"996507","234674",-73.955721999999994,40.810792999999997,"109","7","20901","1019640012",MN09,Morningside Heights,"5","5",COMMUNITY SCHOOL DISTRICT 05,"RUX, DANIKA",M125
05M125,M125,P.S. 125 Ralph Bunche,310500010125,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1925/07/01 00:00:00.000,Open,M125,425 WEST 123 STREET,"996507","234674",-73.955721999999994,40.810792999999997,"109","7","20901","1019640012",MN09,Morningside Heights,"5","5",COMMUNITY SCHOOL DISTRICT 05,"RUX, DANIKA",M125
02M126,M126,P.S. 126 Jacob August Riis,310200010126,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1966/07/01 00:00:00.000,Open,M126,80 CATHERINE STREET,"984965","198186",-73.997420000000005,40.710650999999999,"103","1","2500","1001110160",MN27,Chinatown,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M126
06M128,M128,P.S. 128 Audubon,310600010128,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1961/07/01 00:00:00.000,Open,M128,560 WEST 169 STREET,"1001211","245694",-73.938700999999995,40.841031999999998,"112","10","25100","1021250001",MN36,Washington Heights South,"6","6",COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",M128
05M129,M129,P.S. 129 John H. Finley,310500010129,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1958/07/01 00:00:00.000,Open,M129,425 WEST 130 STREET,"997531","236176",-73.952020000000005,40.814914000000002,"109","9","21703","1019570010",MN06,Manhattanville,"5","5",COMMUNITY SCHOOL DISTRICT 05,"RUX, DANIKA",M129
02M130,M130,P.S. 130 Hernando De Soto,310200010130,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1921/07/01 00:00:00.000,Open,M130,143 BAXTER STREET,"984714","201104",-73.998326000000006,40.718660000000000,"102","1","4100","1002360038",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M130
02M131,M131,M.S. 131,310200010131,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1983/07/01 00:00:00.000,Open,M131,100 HESTER STREET,"986022","200219",-73.993606999999997,40.716231000000001,"103","1","1600","1003010003",MN27,Chinatown,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M131
06M132,M132,P.S. 132 Juan Pablo Duarte,310600010132,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1905/07/01 00:00:00.000,Open,M132,185 WADSWORTH AVENUE,"1002519","249167",-73.933964000000003,40.850560999999999,"112","10","27100","1021650026",MN35,Washington Heights North,"6","6",COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",M132
05M133,M133,P.S. 133 Fred R Moore,310500010133,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1949/07/01 00:00:00.000,Open,M133,2121 5 AVENUE,"1001087","234266",-73.939177999999998,40.809665000000003,"111","9","20600","1017550001",MN03,Central Harlem North-Polo Grounds,"5","5",COMMUNITY SCHOOL DISTRICT 05,"RUX, DANIKA",M133
01M134,M134,P.S. 134 Henrietta Szold,310100010134,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1960/07/01 00:00:00.000,Open,M134,293 EAST BROADWAY,"988726","199497",-73.983853999999994,40.714247999999998,"103","1","202","1002880001",MN28,Lower East Side,"1","1",COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",M134
02M135,M135,The Urban Assembly School for Emergency Management,310200011135,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2013/07/01 00:00:00.000,Open,M520,411 PEARL STREET,"983793","198427",-74.000850999999997,40.711441000000001,"101","1","2900","1001130100",MN27,Chinatown,"2","2",NULL,NULL,M135
01M137,M137,P.S. 137 John L. Bernstein,310100010137,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1966/07/01 00:00:00.000,Closed,M134,293 EAST BROADWAY,"988726","199497",-73.983853999999994,40.714247999999998,"103","1","202","1002880001",MN28,Lower East Side,"1","1",COMMUNITY SCHOOL DISTRICT 01,"PHILLIPS, DANIELLA",M137
75M138,M138,P.S. 138,307500011138,DOE,Special Education,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","01,02,03,04,05,06,07,08,09,10,11,12,SE",1989/06/26 00:00:00.000,Open,M030,144-176 EAST 128 STREET,"1002117","232805",-73.935461000000004,40.805653000000000,"111","9","24200","1017760020",MN34,East Harlem North,"5","75",CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",M138
02M139,M139,Stephen T. Mather Building Arts & Craftsmanship Hi,310200011139,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2013/07/01 00:00:00.000,Open,M625,439 WEST 49TH STREET,"986932","217497",-73.990318000000002,40.763655000000000,"104","3","12700","1010590015",MN15,Clinton,"2","2",NULL,NULL,M139
01M140,M140,P.S. 140 Nathan Straus,310100010140,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1959/07/01 00:00:00.000,Open,M140,123 RIDGE STREET,"988749","201282",-73.983768999999995,40.719147999999997,"103","1","2201","1003440001",MN28,Lower East Side,"1","1",COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",M140
01M142,M142,P.S. 142 Amalia Castro,310100010142,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1976/07/01 00:00:00.000,Open,M142,100 ATTORNEY STREET,"988653","200908",-73.984116000000000,40.718120999999996,"103","1","1402","1003430001",MN28,Lower East Side,"1","1",COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",M142
06M143,M143,J.H.S. 143 Eleanor Roosevelt,310600010143,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1965/07/01 00:00:00.000,Open,M143,511 WEST 182ND STREET,"1003342","248712",-73.930991000000006,40.849311000000000,"112","10","26900","1021550035",MN35,Washington Heights North,"6","6",COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",M143
03M145,M145,"P.S. 145, The Bloomingdale School",310300010145,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1961/07/01 00:00:00.000,Open,M145,150 WEST 105 STREET,"993771","230412",-73.965610999999996,40.799098000000001,"107","7","18900","1018590001",MN12,Upper West Side,"3","3",COMMUNITY SCHOOL DISTRICT 03,"LOUGHLIN, CHRISTINE",M145
04M146,M146,P.S. 146 Ann M. Short,310400010146,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1965/07/01 00:00:00.000,Open,M146,421 EAST 106 STREET,"1001217","226932",-73.938727000000000,40.789535000000001,"111","8","16200","1017000001",MN33,East Harlem South,"4","4",COMMUNITY SCHOOL DISTRICT 04,"ESTRELLA, ALEXANDRA",M146
05M148,M148,Eagle Academy for Young Men of Harlem,310500011148,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2013/07/01 00:00:00.000,Open,M136,6 EDGECOMBE AVENUE,"998878","237020",-73.947151000000005,40.817228000000000,"110","9","22102","1019600001",MN03,Central Harlem North-Polo Grounds,"5","5",COMMUNITY SCHOOL DISTRICT 05,"RUX, DANIKA",M148
03M149,M149,P.S. 149 Sojourner Truth,310300010149,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1990/12/04 00:00:00.000,Open,M207,41 WEST 117 STREET,"998622","231708",-73.948087999999998,40.802649000000002,"110","9","19000","1016010001",MN11,Central Harlem South,"3","3",COMMUNITY SCHOOL DISTRICT 03,"LOUGHLIN, CHRISTINE",M149
02M150,M150,P.S. 150,310200010150,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05","PK,0K,01,02,03,04,05",2000/07/01 00:00:00.000,Open,M840,334 GREENWICH STREET,"981234","201421",-74.010880000000000,40.719529999999999,"101","1","3900","1001420025",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M150
02M151,M151,Yorkville Community School,310200010151,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2009/07/01 00:00:00.000,Open,M066,421 EAST  88 STREET,"998849","222709",-73.947287000000003,40.777948000000002,"108","5","14402","1015680008",MN32,Yorkville,"2","2",COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",M151
